transaction_id,account_id,transaction_ts,posting_date,currency,amount,merchant_id,merchant_name,category,country,city,payment_method,status,is_refund,reference
TXN0000463,ACC0016,2025-11-27 12:07:48,2025-11-27,SEK,220.38,M007,SkyFly,health,SE,Gothenburg,CARD,FAILED,0,19c1bced
TXN0000814,ACC0008,16-09-2025 05:47:09,2025-09-17,EUR,70.13,M008,HealthPlus,salary,SE,Gothenburg,CASH,PENDING,0,efa347bf
TXN0000368,ACC0046,2025/08/29 22:23,2025-08-31,DKK,21.93,M003,StreamFlix,travel,GB,London,CASH,FAILED,FALSE,c7624f30
TXN0000896,ACC0037,2025-09-30 07:51:55,2025-10-02,SEK,490.39,M007,SkyFly,fees,NO,Oslo,CARD,PENDING,0,7f11da8e
TXN0000381,ACC0032,2025-06-09 12:39:13,2025/06/10,SEK,60.37,M004,PowerCo,Books,GB,London,CARD,BOOKED,0,bf058360
TXN0000125,ACC0025,2025-12-20 22:49:11,2025-12-22,GBP,88.09,M010,GadgetHub,restaurang,GB,Edinburgh,BANK_TRANSFER,BOOKED,FALSE,6641d2d6
TXN0000306,ACC0033,2025-12-07 21:43:23,2025-12-07,DKK,358.39,M010,GadgetHub,hotel,GB,Edinburgh,CASH,FAILED,FALSE,8c1676e7
TXN0000272,ACC0043,2025/07/08 07:49,2025-07-10,GBP,22.14,M007,SkyFly,salary,SE,Gothenburg,BANK_TRANSFER,PENDING,0,e74f29ed
TXN0000684,ACC0037,22-10-2025 03:04:36,2025-10-22,USD,149.81,M006,City Transit,cafe,GB,Manchester,CARD,FAILED,FALSE,23482c4d
TXN0000630,ACC0036,2025-10-04 23:24:24,2025-10-05,DKK,84.08,M005,BookBarn,utilities,DK,Odense,CARD,BOOKED,FALSE,a7812b6c
TXN0000397,ACC0034,2025/10/12 07:32,2025-10-12,GBP,312.65,M010,GadgetHub,Electronics,SE,Stockholm,BANK_TRANSFER,PENDING,FALSE,9f9290e1
TXN0000083,ACC0024,2025-07-06 21:49:36,2025-07-06,GBP,152.99,M010,GadgetHub,utilities,DE,Munich,BANK_TRANSFER,PENDING,FALSE,663f76c7
TXN0000008,ACC0013,2025-12-26 06:32:43,2025-12-27,GBP,84.82,M004,PowerCo,Dining,SE,Malmo,CARD,BOOKED,0,6c15c0c8
TXN0000717,ACC0005,2025-09-29 01:50:53,2025-09-30,EUR,248.20,M002,Cafe Central,power,DE,Munich,BANK_TRANSFER,PENDING,0,1636cbb4
TXN0000977,ACC0023,2025-07-07 01:04:32,2025-07-08,SEK,262.38,M005,BookBarn,hotel,SE,Stockholm,BANK_TRANSFER,PENDING,0,fbe17046
TXN0001021,ACC0030,2025-10-15 00:49:44,2025-10-16,EUR,202.68,M007,SkyFly,utilities,GB,London,CASH,BOOKED,FALSE,c7732467
TXN0000556,ACC0014,2025-08-30 04:04:52,2025-08-30,GBP,162.40,M008,HealthPlus,health,SE,Malmo,BANK_TRANSFER,FAILED,FALSE,ce6b42c5
TXN0000915,ACC0026,2025-06-13 21:49:21,2025-06-13,NOK,49.73,M007,SkyFly,travel,SE,Malmo,BANK_TRANSFER,BOOKED,0,0cdf13a2
TXN0000211,ACC0025,not_a_date,2025-06-28,GBP,164.04,M010,GadgetHub,entertainment,NO,Trondheim,MOBILE_PAY,BOOKED,FALSE,e59c23ca
TXN0001029,ACC0020,2025-12-06 04:21:56,2025-12-06,NOK,-303.64,M002,Cafe Central,travel,NO,Bergen,CASH,BOOKED,1,057f7b2d
TXN0000329,ACC0022,2025-07-09 21:43:14,2025-07-11,EUR,3.56,M001,Nordic Grocers,shopping,NO,Bergen,MOBILE_PAY,FAILED,0,a0b1ae7f
TXN0001045,ACC0047,04-06-2025 01:58:17,2025-06-04,EUR,288.65,M006,City Transit,mat,SE,Gothenburg,CARD,BOOKED,FALSE,45844869
TXN0000184,ACC0007,2025-12-06 11:58:44,2025-12-06,GBP,328.56,M008,HealthPlus,streaming,SE,Gothenburg,CARD,BOOKED,0,2e1bdb18
TXN0000566,ACC0027,2025-08-15 05:04:54,2025-08-15,NOK,462.56,M005,BookBarn,restaurant,NO,Oslo,MOBILE_PAY,BOOKED,0,2eabf8aa
TXN0000739,ACC0015,2025/09/09 07:40,2025-09-09,EUR,47.25,M005,BookBarn,transport,SE,Stockholm,MOBILE_PAY,BOOKED,0,5491b1ed
TXN0000810,ACC0027,2025/07/12 04:23,2025-07-12,USD,335.23,M009,,hotel,DK,Aarhus,CARD,BOOKED,FALSE,46c553c1
TXN0000965,ACC0050,2025-06-24 21:01:16,2025-06-24,SEK,369.95,M003,StreamFlix,utilities,DK,Odense,BANK_TRANSFER,FAILED,FALSE,ef3d3f3c
TXN0000875,ACC0024,2025-12-13 17:19:15,2025-12-13,EUR,-286.90,M001,Nordic Grocers,restaurang,GB,Manchester,CASH,PENDING,1,589267a9
TXN0000273,ACC0006,2025-12-03 11:39:38,2025-12-03,USD,233.40,M004,PowerCo,mat,DE,Berlin,CARD,FAILED,0,8b8203e5
TXN0000905,ACC0020,2025-07-06 03:14:37,2025-07-08,NOK,147.24,M006,City Transit,entertainment,DE,Hamburg,CARD,PENDING,FALSE,f8c53bb9
TXN0000649,ACC0034,2025-07-12 13:40:55,2025/07/13,EUR,478.38,M001,Nordic Grocers,Electronics,SE,Stockholm,CARD,FAILED,FALSE,ebd92beb
TXN0000809,ACC0036,2025-12-16 20:03:09,2025-12-18,EUR,419.08,M003,StreamFlix,health,DK,Aarhus,CARD,FAILED,FALSE,
TXN0000697,ACC0031,2025-09-11 01:10:28,2025/09/13,GBP,431.22,M009,MegaMart,internet,NO,Trondheim,CASH,FAILED,FALSE,
TXN0000551,ACC0041,13-09-2025 03:54:48,2025-09-14,EUR,140.70,M006,City Transit,entertainment,DE,Berlin,CASH,BOOKED,FALSE,6496ba6e
TXN0000587,ACC0028,2025-11-28 00:54:07,2025-11-28,NOK,294.07,M005,BookBarn,Electronics,NO,Bergen,MOBILE_PAY,BOOKED,0,7e68fc85
TXN0000973,ACC0023,2025-08-25 13:13:58,2025-08-25,USD,489.41,M009,MegaMart,entertainment,SE,Malmo,BANK_TRANSFER,FAILED,FALSE,394d7fdb
TXN0000122,ACC0037,2025-08-27 14:35:00,2025-08-27,SEK,170.30,M005,,Dining,SE,Gothenburg,MOBILE_PAY,BOOKED,0,f0d5d513
TXN0000712,ACC0037,01-12-2025 09:06:44,2025-12-02,DKK,186.23,M010,GadgetHub,restaurant,GB,London,BANK_TRANSFER,BOOKED,FALSE,0a92a5c4
TXN0000840,ACC0045,2025-08-10 23:22:23,2025-08-10,EUR,251.49,M008,HealthPlus,restaurant,GB,London,CASH,PENDING,0,8e05b9b7
TXN0000361,ACC0046,2025/06/30 15:48,2025-06-30,EUR,92.57,M006,City Transit,Fees,SE,Stockholm,CASH,BOOKED,0,afdfda47
TXN0000839,ACC0043,2025-10-29 19:47:29,2025/10/30,SEK,237.74,M007,SkyFly,streaming,DE,Hamburg,CARD,PENDING,0,3e02f659
TXN0000902,ACC0007,2025-06-30 15:37:57,2025/07/01,SEK,409.93,M002,Cafe Central,Books,SE,Stockholm,MOBILE_PAY,BOOKED,FALSE,21eee147
TXN0001108,ACC0043,2025/07/26 12:59,2025-07-28,NOK,258.80,M009,MegaMart,restaurant,SE,Stockholm,CASH,BOOKED,0,390a275a
TXN0000624,ACC0044,2025-10-21 03:44:41,2025-10-22,GBP,165.04,M002,Cafe Central,transit,SE,Malmo,BANK_TRANSFER,BOOKED,0,e187d905
